EventNumber,Energy,X,Y,Z,Px,Py,Pz,ParticleType,L1_Energy,L1_X,L1_Y,L1_Z,L1_Px,L1_Py,L1_Pz,L2_Energy,L2_X,L2_Y,L2_Z,L2_Px,L2_Py,L2_Pz
688,19124.0,0,0,19124.0,11,0,0,0,18497.1,3998.92,-0.0263132,2000.14,18497.1,3.44901,-1.48462,10688.9,7995.43,0.244868,1998.78,10688.9,0.570727,-4.67272
689,11011.8,0,0,11011.8,11,0,0,0,11009.7,4000.0,0.264337,2000.16,11009.7,2.00862,-5.17349,11005.1,7995.44,0.84064,1998.07,11005.1,1.48258,-5.98017
690,9073.54,0,0,9073.54,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,11430.9,0,0,11430.9,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,4538.97,0,0,4538.97,22,0,0,0,4383.18,4000.0,-9.00933e-05,2000.0,4383.18,-4.53938,0.626651,4364.61,7996.85,-3.73954,2000.75,4364.61,-0.48149,-2.4656
693,2759.84,0,0,2759.84,11,0,0,0,2743.06,3998.15,0.693891,2000.7,2743.06,0.701236,4.29676,2434.98,8000.0,8.02301,2012.45,2434.93,12.0753,9.61681
694,18894.8,0,0,18894.8,11,0,0,0,18881.5,3998.0,-0.138978,2000.03,18881.5,-1.03455,-0.170947,18852.0,8000.0,-2.4265,1999.5,18852.0,-10.2203,-0.565639
695,16611.8,0,0,16611.8,22,0,0,0,10003.3,4000.0,-1.94256e-05,2000.0,10003.3,-0.712452,-0.458251,9992.02,7998.29,-0.206701,1999.32,9992.02,1.96478,1.79007
696,18539.7,0,0,18539.7,11,0,0,0,18523.1,3999.45,0.0766795,1999.96,18523.1,-6.49308,7.76529,18520.2,8000.0,-0.00791967,2000.99,18520.2,0.0210677,8.38617
697,7305.64,0,0,7305.64,11,0,0,0,6044.61,3998.33,0.0242003,2000.31,6044.61,-0.343049,3.56842,5406.37,7995.74,-0.407676,2003.3,5406.37,-1.9571,3.5375
698,4317.15,0,0,4317.15,11,0,0,0,4314.94,3998.22,-0.363867,2001.02,4314.94,-0.591735,0.0124272,4292.72,7997.94,4.12231,2001.31,4292.72,5.11941,0.631247
699,5714.93,0,0,5714.93,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,1598.33,0,0,1598.33,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,14474.3,0,0,14474.3,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,8049.75,0,0,8049.75,11,0,0,0,8044.24,3998.76,-0.272638,1999.87,8044.24,0.217111,3.98624,7701.07,8000.0,0.221125,2003.07,7701.07,-0.590666,5.10408
703,9896.79,0,0,9896.79,11,0,0,0,7917.18,3998.44,-0.453893,2000.2,7917.18,-7.83233,5.98298,6794.18,7995.15,-2.28327,2000.14,6794.18,-2.08243,-0.258436
704,10349.1,0,0,10349.1,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,13115.9,0,0,13115.9,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,4935.75,0,0,4935.75,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,19830.2,0,0,19830.2,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,1511.97,0,0,1511.97,11,0,0,0,1509.67,4000.0,-3.77423,2000.85,1509.62,-10.6908,-5.08734,1506.83,7999.93,-32.8333,1988.17,1506.78,-11.8473,-3.91494
709,9558.69,0,0,9558.69,11,0,0,0,8803.64,3999.27,0.058694,2000.05,8803.64,0.188748,-0.941889,4064.92,7998.47,1.29425,1998.17,4064.92,1.65813,-2.70793
710,10249.0,0,0,10249.0,11,0,0,0,10244.9,3998.46,-0.653647,2000.21,10244.9,-2.35502,-0.578315,9758.11,7997.19,-3.40844,2004.17,9758.1,-7.7752,9.15266
711,19514.4,0,0,19514.4,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,10603.4,0,0,10603.4,11,0,0,0,10600.8,3999.26,-0.554823,2000.03,10600.8,-0.0856913,-1.36078,10597.5,8000.0,1.85944,1997.76,10597.5,7.80024,-6.06358
713,7867.42,0,0,7867.42,11,0,0,0,7832.37,3998.92,0.337414,2001.21,7832.37,1.56747,-1.60343,2159.63,7995.26,0.195389,1997.61,2159.63,0.681272,-4.79475
714,8822.31,0,0,8822.31,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,5989.29,0,0,5989.29,11,0,0,0,5982.39,3998.2,-1.08362,2000.09,5982.38,-7.80108,4.73982,3074.34,7995.68,-15.2416,1994.98,3074.31,-12.1665,-4.83648
716,15525.8,0,0,15525.8,11,0,0,0,15523.3,3999.3,-0.18581,1999.92,15523.3,8.14802,-3.96468,14636.8,8000.0,2.12101,1999.17,14636.8,12.5282,-1.79659
717,16026.0,0,0,16026.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,226.995,0,0,226.995,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,16750.4,0,0,16750.4,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,18053.8,0,0,18053.8,11,0,0,0,18029.5,3999.29,0.541286,2000.67,18029.5,5.75344,5.67071,15067.6,8000.0,2.34119,2001.12,15067.6,-0.26998,0.18711
721,10933.1,0,0,10933.1,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,13076.9,0,0,13076.9,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,18841.1,0,0,18841.1,11,0,0,0,18835.9,3998.45,0.0791386,2000.19,18835.9,0.92238,-0.473137,18831.6,8000.0,-0.545309,2000.9,18831.6,-2.98718,3.74219
724,5284.88,0,0,5284.88,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,3545.87,0,0,3545.87,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,348.414,0,0,348.414,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,12136.4,0,0,12136.4,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,14960.7,0,0,14960.7,11,0,0,0,14957.3,3999.93,0.0689059,1999.88,14957.3,4.60602,-4.90288,14954.2,8000.0,1.02833,1998.83,14954.2,7.60843,-0.0641471
729,11763.0,0,0,11763.0,11,0,0,0,7568.87,3998.39,-0.273697,1999.6,7568.87,-1.56384,0.576318,7407.14,7999.07,-0.433864,1998.55,7407.14,4.43389,0.415027
730,2529.55,0,0,2529.55,11,0,0,0,2527.19,3999.28,-1.35775,1998.75,2527.18,1.72432,-6.68977,2511.83,8000.0,-3.4339,1991.79,2511.82,1.87533,-7.73994
731,10716.6,0,0,10716.6,11,0,0,0,10714.0,4000.0,-0.340293,2000.33,10714.0,1.26308,4.2759,10711.3,8000.0,-0.122855,2001.8,10711.3,2.39251,2.3312
732,6900.1,0,0,6900.1,11,0,0,0,6344.7,3998.13,-0.0234238,2000.0,6344.7,0.211949,-0.419041,5493.85,8000.0,-3.61041,1999.16,5493.84,-8.86311,-2.70021
733,3926.26,0,0,3926.26,11,0,0,0,3721.33,3998.47,0.510987,2001.38,3721.33,-1.08509,-0.428294,3441.6,7998.39,-3.6354,2017.66,3441.56,-5.44101,14.6538
734,9566.04,0,0,9566.04,11,0,0,0,8540.74,3999.16,-0.551817,1999.78,8540.74,-2.29769,6.04802,8520.93,7999.19,-0.0889439,2005.84,8520.91,4.30402,14.1589
735,13822.6,0,0,13822.6,11,0,0,0,11303.4,3998.17,-0.0783186,2000.38,11303.4,-0.620769,0.685842,11295.7,7997.45,2.36248,1997.43,11295.7,8.71552,-6.05586
736,4123.58,0,0,4123.58,11,0,0,0,2572.85,3998.24,-0.579768,2000.0,2572.85,-1.57018,-0.639544,2541.43,8000.0,2.73396,1997.34,2541.42,2.17931,-5.44252
737,12138.7,0,0,12138.7,11,0,0,0,12135.7,3998.92,0.115066,1999.81,12135.7,-1.18833,-6.74636,12132.3,7996.96,-3.66457,1999.05,12132.3,-13.1919,-2.65327
738,1975.39,0,0,1975.39,22,0,0,0,1629.53,3998.3,0.313473,1998.64,1629.52,0.260965,-1.37458,1489.65,8000.0,-7.79899,2004.3,1489.64,-5.76501,-1.46212
739,9425.37,0,0,9425.37,11,0,0,0,7336.44,3998.35,0.259736,1999.99,7336.44,0.199125,-1.19378,7010.46,7996.81,-1.64207,1994.4,7010.46,-3.86358,-7.1987
740,7372.1,0,0,7372.1,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,11582.0,0,0,11582.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,6851.63,0,0,6851.63,22,0,0,0,3985.13,3999.12,0.000154196,2000.0,3985.13,3.28415,-2.22433,1697.43,7997.91,-0.652432,2005.99,1697.43,0.178076,1.75717
743,11375.5,0,0,11375.5,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,19452.7,0,0,19452.7,11,0,0,0,12939.4,3998.96,-0.665672,2000.38,12939.4,-4.90678,4.00328,1712.16,7996.61,-2.40925,2001.49,1712.16,-1.92954,1.05908
745,17241.3,0,0,17241.3,11,0,0,0,17158.6,3998.73,-0.262471,2000.12,17158.6,0.318601,-1.00316,17054.9,7997.41,-0.730866,1998.33,17054.9,-3.78954,-9.7858
746,4534.75,0,0,4534.75,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,4129.91,0,0,4129.91,11,0,0,0,3181.42,3998.25,-0.580561,1999.97,3181.42,-0.0790162,-0.54718,3049.58,7996.99,2.79833,1992.38,3049.57,4.79437,-5.18058
748,4779.95,0,0,4779.95,11,0,0,0,4772.79,3998.06,-0.914179,1999.88,4772.79,-2.32783,1.04521,3589.87,8000.0,4.17361,1988.64,3589.86,1.25338,-6.47263
749,11284.6,0,0,11284.6,11,0,0,0,9404.52,3998.47,-0.115622,2000.21,9404.51,3.52467,-1.11151,9392.58,8000.0,2.93402,2001.37,9392.58,2.32393,1.39398
750,553.436,0,0,553.436,11,0,0,0,550.339,3998.17,0.316621,2009.05,550.327,2.96917,2.1497,542.412,7999.96,23.8883,2043.75,542.363,5.20084,5.17582
751,18271.8,0,0,18271.8,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,10358.1,0,0,10358.1,22,0,0,0,8075.25,3999.51,6.47949e-05,2000.0,8075.25,2.67043,-0.731116,3764.19,8000.0,0.137251,1997.14,3764.18,-0.910858,-4.26399
753,19395.8,0,0,19395.8,11,0,0,0,19389.0,3998.1,0.224386,2000.35,19389.0,5.24618,4.58784,18229.0,7996.17,0.193262,2000.86,18229.0,-0.785747,3.01178
754,7057.31,0,0,7057.31,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,2267.22,0,0,2267.22,11,0,0,0,1607.9,3998.63,-0.152951,2000.29,1607.89,0.0432261,-1.65041,1579.3,7996.16,2.20883,1981.98,1579.28,2.88329,-6.9155
756,3293.49,0,0,3293.49,11,0,0,0,3288.65,3998.67,0.784081,2000.62,3288.64,6.81057,-3.55798,3224.85,7995.16,8.82256,1990.5,3224.83,6.414,-10.1274
757,3804.59,0,0,3804.59,11,0,0,0,3798.03,3998.52,-0.576968,1999.39,3798.03,2.97111,3.81201,3263.65,8000.0,5.59648,1989.67,3263.65,3.56084,-6.04382
758,15672.5,0,0,15672.5,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,5664.5,0,0,5664.5,11,0,0,0,5506.91,3998.36,-0.482726,2000.31,5506.91,-2.60883,0.387171,3137.7,7996.61,3.16389,2007.36,3137.69,4.01804,5.51273
760,19853.5,0,0,19853.5,11,0,0,0,19826.1,3999.46,0.00159634,2000.43,19826.1,-7.98685,3.1026,19822.3,8000.0,-0.623149,2000.07,19822.3,-2.52097,4.6248
